,token,name,symbol
9308,502250,LERTHAI,LERTHAI
9309,503100,PHOENIXLTD,PHOENIXLTD
9310,503663,TILAK,TILAK
9311,503689,HEALINV,HEALINV
9312,504036,HIRECT,HIRECT
9313,500650,EXCELINDUS,EXCELINDUS
9314,500770,TATACHEM,TATACHEM
9315,500800,TATACONSUM,TATACONSUM
9316,500890,MODIRUBBER,MODIRUBBER
9317,504112,NELCO,NELCO
9318,504176,HIGHENE,HIGHENE
9319,504370,ZARDIINV,ZARDIINV
9320,504648,BOMBWIR,BOMBWIR
9321,501148,DSINVEST,DSINVEST
9322,501351,RAPIDIN,RAPIDIN
9323,501391,WHBRADY,WHBRADY
9324,501477,MULLER,MULLER
9325,502219,BORORENEW,BORORENEW
9326,502281,TRIVENIGQ,TRIVENIGQ
9327,502589,VAPIENTER,VAPIENTER
9328,502958,LAKSHMIMIL,LAKSHMIMIL
9329,504731,AZADIND,AZADIND
9330,504741,INDIANHUME,INDIANHUME
9331,504810,INFORTEC,INFORTEC
9332,505029,ATLASCYCLE,ATLASCYCLE
9333,505285,TULIVE,TULIVE
9334,505299,KPT,KPT
9335,505520,ZHEMHOLD,ZHEMHOLD
9336,505585,ZKOVALIN,ZKOVALIN
9337,503031,PENINLAND,PENINLAND
9338,503349,VICTMILL,VICTMILL
9339,503622,ZSVTRADI,ZSVTRADI
9340,504067,ZENSARTECH,ZENSARTECH
9341,504092,INDOKEM,INDOKEM
9342,504093,PANAENERG,PANAENERG
9343,504392,KRISHNA,KRISHNA
9344,505681,BIMETAL,BIMETAL
9345,505790,SCHAEFFLER,SCHAEFFLER
9346,505827,SNL,SNL
9347,505854,TRF,TRF
9348,504351,EMPOWER,EMPOWER
9349,504786,INVPRECQ,INVPRECQ
9350,504840,KAIRA,KAIRA
9351,505196,TIL,TIL
9352,505216,ALFREDHE,ALFREDHE
9353,505893,HINDHARD,HINDHARD
9354,506162,TERRAFORM,TERRAFORM
9355,506186,GCKL,GCKL
9356,506190,ZSARVAMA,ZSARVAMA
9357,505358,INTEGRAEN,INTEGRAEN
9358,505533,WESTLIFE,WESTLIFE
9359,505650,SKYLMILAR,SKYLMILAR
9360,505700,ELECON,ELECON
9361,506528,KELENRG,KELENRG
9362,506532,NITTAGELA,NITTAGELA
9363,506640,ZR2,ZR2
9364,506820,ASTRAZEN,ASTRAZEN
9365,505737,INTLCOMBQ,INTLCOMBQ
9366,506122,VOLKAI,VOLKAI
9367,506285,BAYERCROP,BAYERCROP
9368,506401,DEEPAKNTR,DEEPAKNTR
9369,506979,APTPACK,APTPACK
9370,507180,KESARENT,KESARENT
9371,507205,TI,TI
9372,507552,FOODSIN,FOODSIN
9373,507580,IVP,IVP
9374,507747,TTKHLTCARE,TTKHLTCARE
9375,507759,LIMECHM,LIMECHM
9376,507789,JAGSNPHARM,JAGSNPHARM
9377,506414,FERMENTA,FERMENTA
9378,506480,GOCLCORP,GOCLCORP
9379,506520,JAYCH,JAYCH
9380,506685,ULTRAMAR,ULTRAMAR
9381,507836,MCCHRLS-B,MCCHRLS-B
9382,507944,BAJAJST,BAJAJST
9383,507970,PARMCOS-B,PARMCOS-B
9384,507981,JINDHOT,JINDHOT
9385,506943,JBCHEPHARM,JBCHEPHARM
9386,506945,IGLFXPL-B,IGLFXPL-B
9387,507155,JAGAJITIND,JAGAJITIND
9388,507530,THAKKERS,THAKKERS
9389,508494,WARRENTEA,WARRENTEA
9390,508918,IRONWOOD,IRONWOOD
9391,508961,SHRICON,SHRICON
9392,509015,THAKRAL,THAKRAL
9393,507543,CORAGRO,CORAGRO
9394,507609,OLYOI,OLYOI
9395,507808,UNTTEMI,UNTTEMI
9396,507910,FIBERWEB,FIBERWEB
9397,509020,RUCHINFRA,RUCHINFRA
9398,509051,INDINFO,INDINFO
9399,509055,VISAKAIND,VISAKAIND
9400,509069,INFOMEDIA,INFOMEDIA
9401,507938,MNPLFIN,MNPLFIN
9402,507960,GUJHOTE,GUJHOTE
9403,508807,ISTLTD,ISTLTD
9404,508814,COSMOFIRST,COSMOFIRST
9405,508954,FINKURVE,FINKURVE
9406,508969,SULABEN,SULABEN
9407,508993,KEDIACN,KEDIACN
9408,509079,GUFICBIO,GUFICBIO
9409,509470,BOMOXY-B1,BOMOXY-B1
9410,509486,CAPRIHANS,CAPRIHANS
9411,509762,MAPROIN,MAPROIN
9412,508906,EVERESTIND,EVERESTIND
9413,500031,BAJAJELEC,BAJAJELEC
9414,500032,BAJAJHIND,BAJAJHIND
9415,509003,TRANOCE,TRANOCE
9416,509488,GRAPHITE,GRAPHITE
9417,509567,GOACARBON,GOACARBON
9418,509820,HUHTAMAKI,HUHTAMAKI
9419,509845,RJSHAH,RJSHAH
9420,509870,SHAHCON,SHAHCON
9421,500034,BAJFINANCE,BAJFINANCE
9422,500040,ABREL,ABREL
9423,500049,BEL,BEL
9424,500097,DALMIASUG,DALMIASUG
9425,500038,BALRAMCHIN,BALRAMCHIN
9426,500086,EXIDEIND,EXIDEIND
9427,500087,CIPLA,CIPLA
9428,509910,ZSOUTGAS,ZSOUTGAS
9429,500106,IFCI,IFCI
9430,500108,MTNL,MTNL
9431,500109,MRPL,MRPL
9432,500136,ESTER,ESTER
9433,500096,DABUR,DABUR
9434,500171,GHCL,GHCL
9435,500185,HCC,HCC
9436,500188,HINDZINC,HINDZINC
9437,500147,COCKERILL,COCKERILL
9438,500148,UFLEX,UFLEX
9439,500182,HEROMOTOCO,HEROMOTOCO
9440,500183,HFCL,HFCL
9441,500265,MAHSEAMLES,MAHSEAMLES
9442,500193,HLVLTD,HLVLTD
9443,500201,INDIAGLYCO,INDIAGLYCO
9444,500253,LICHSGFIN,LICHSGFIN
9445,500206,MARGOFIN,MARGOFIN
9446,500214,IONEXCHANG,IONEXCHANG
9447,500215,SUNDROP,SUNDROP
9448,500227,JINDALPOLY,JINDALPOLY
9449,500266,MAHSCOOTER,MAHSCOOTER
9450,500280,CENTENKA,CENTENKA
9451,500295,VEDL,VEDL
9452,500319,INDSUCR,INDSUCR
9453,500243,KIRLOSIND,KIRLOSIND
9454,500245,KIRLFER,KIRLFER
9455,500247,KOTAKBANK,KOTAKBANK
9456,500259,LYKALABS,LYKALABS
9457,500322,PANCM,PANCM
9458,500365,WELSPLSOL,WELSPLSOL
9459,500412,TIRUMALCHM,TIRUMALCHM
9460,500414,TIMEX,TIMEX
9461,500270,BARODARY,BARODARY
9462,500298,NAPEROL,NAPEROL
9463,500306,JAYKAY,JAYKAY
9464,500314,ORIENTHOT,ORIENTHOT
9465,500444,WSTCSTPAPR,WSTCSTPAPR
9466,500467,HARRMALAYA,HARRMALAYA
9467,500510,LT,LT
9468,500550,SIEMENS,SIEMENS
9469,500317,OSWALAGRO,OSWALAGRO
9470,500325,RELIANCE,RELIANCE
9471,500342,PRUDMOULI,PRUDMOULI
9472,500343,AMJLAND,AMJLAND
9473,500820,ASIANPAINT,ASIANPAINT
9474,501479,SFTL,SFTL
9475,501848,GLOBOFFS,GLOBOFFS
9476,502587,NATHIND,NATHIND
9477,500355,RALLIS,RALLIS
9478,500378,JINDALSAW,JINDALSAW
9479,500387,SHREECEM,SHREECEM
9480,500389,SILVERLINE,SILVERLINE
9481,502820,DCM,DCM
9482,503657,VEERENRGY,VEERENRGY
9483,503671,UNIJOLL,UNIJOLL
9484,503804,SHRIDINE,SHRIDINE
9485,500411,THERMAX,THERMAX
9486,500418,TOKYOPLAST,TOKYOPLAST
9487,500425,AMBUJACEM,AMBUJACEM
9488,500458,TEAM24,TEAM24
9489,504028,GEE,GEE
9490,504273,MODULEX,MODULEX
9491,504340,LONGSPUR,LONGSPUR
9492,504605,UNIABEXAL,UNIABEXAL
9493,500477,ASHOKLEY,ASHOKLEY
9494,500620,GESHIP,GESHIP
9495,500670,GNFC,GNFC
9496,500674,SANOFI,SANOFI
9497,504614,SARDAEN,SARDAEN
9498,504646,BGWTATO,BGWTATO
9499,504697,GALADA,GALADA
9500,504908,DUNCANENG,DUNCANENG
9501,500780,ZUARIIND,ZUARIIND
9502,501945,DHENUBUILD,DHENUBUILD
9503,500696,HINDUNILVR,HINDUNILVR
9504,500875,ITC,ITC
9505,505160,TALBROAUTO,TALBROAUTO
9506,505250,GGDPROP,GGDPROP
9507,505336,HARSHILAGR,HARSHILAGR
9508,505343,MONOT,MONOT
9509,502850,ZGAEKWAR,ZGAEKWAR
9510,502933,KATRSPG,KATRSPG
9511,503092,PASUSPG,PASUSPG
9512,503127,RAJABAH,RAJABAH
9513,505714,GABRIEL,GABRIEL
9514,505726,IFBIND,IFBIND
9515,505744,FMGOETZE,FMGOETZE
9516,506076,GRINDWELL,GRINDWELL
9517,506079,LAKPRE,LAKPRE
9518,506120,ALNATRD,ALNATRD
9519,506235,ALEMBICLTD,ALEMBICLTD
9520,506579,AGVENTURES,AGVENTURES
9521,504180,STDBAT,STDBAT
9522,504220,WSI,WSI
9523,504882,NATIONSTD,NATIONSTD
9524,505515,SHYMINV,SHYMINV
9525,505685,TAPARIA,TAPARIA
9526,505710,GRAUWEIL,GRAUWEIL
9527,505800,RANEHOLDIN,RANEHOLDIN
9528,505807,ROLCOEN,ROLCOEN
9529,506597,AMAL,AMAL
9530,506734,MYSORPETRO,MYSORPETRO
9531,507265,EMERALL,EMERALL
9532,507410,WALCHANNAG,WALCHANNAG
9533,505872,WPIL,WPIL
9534,505890,KENNAMET,KENNAMET
9535,506194,ARIHANTSUP,ARIHANTSUP
9536,506680,TECILCHEM,TECILCHEM
9537,507438,IFBAGRO,IFBAGRO
9538,507779,KANPRPLA,KANPRPLA
9539,507785,TAINWALCHM,TAINWALCHM
9540,507815,GILLETTE,GILLETTE
9541,506879,GUJTHEM,GUJTHEM
9542,506919,MAKERSL,MAKERSL
9543,507663,SIGNGCL,SIGNGCL
9544,507753,TGVSL,TGVSL
9545,507878,UNITECH,UNITECH
9546,507912,LKPFIN,LKPFIN
9547,507966,RASRESOR,RASRESOR
9548,508571,COCHMAL,COCHMAL
9549,508136,BNALTD,BNALTD
9550,508664,BESTEAST,BESTEAST
9551,508869,APOLLOHOSP,APOLLOHOSP
9552,508875,NITINCAST,NITINCAST
9553,508922,MSRINDIA,MSRINDIA
9554,508980,FRONTCAP,FRONTCAP
9555,508989,NAVNETEDUL,NAVNETEDUL
9556,509040,NETLINK,NETLINK
9557,509038,VOLLF,VOLLF
9558,509449,BHAGWOX,BHAGWOX
9559,509563,GARWAMAR,GARWAMAR
9560,509631,HEG,HEG
9561,509073,HATHWAYB,HATHWAYB
9562,509196,MMRUBBR-B,MMRUBBR-B
9563,509472,CRAVATEX,CRAVATEX
9564,509480,BERGEPAINT,BERGEPAINT
9565,500008,ARE&M,ARE&M
9566,500042,BASF,BASF
9567,500078,OAL,OAL
9568,509635,HINDCOMPOS,HINDCOMPOS
9569,500014,UTIQUE,UTIQUE
9570,509525,EMPIND,EMPIND
9571,509597,HARDCAS,HARDCAS
9572,509732,KOTIC,KOTIC
9573,500084,CESC,CESC
9574,500093,CGPOWER,CGPOWER
9575,500103,BHEL,BHEL
9576,500144,FINCABLES,FINCABLES
9577,500153,GANESHBE,GANESHBE
9578,500020,BOMDYEING,BOMDYEING
9579,500048,BEML,BEML
9580,500058,BIHSPONG,BIHSPONG
9581,500116,IDBI,IDBI
9582,500119,DHAMPURSUG,DHAMPURSUG
9583,500124,DRREDDY,DRREDDY
9584,500125,EIDPARRY,EIDPARRY
9585,500159,METROGLOBL,METROGLOBL
9586,500164,GODREJIND,GODREJIND
9587,500165,KANSAINER,KANSAINER
9588,500174,GLFL,GLFL
9589,500173,GFLLIMITED,GFLLIMITED
9590,500187,AGI,AGI
9591,500191,HMT,HMT
9592,500192,PRAGBOS,PRAGBOS
9593,500235,KSL,KSL
9594,500238,WHIRLPOOL,WHIRLPOOL
9595,500252,LMW,LMW
9596,500264,MAFATIND,MAFATIND
9597,500267,MAJESAUT,MAJESAUT
9598,500268,MANALIPETC,MANALIPETC
9599,500277,MIDINDIA,MIDINDIA
9600,500282,MODTHREAD,MODTHREAD
9601,500288,MOREPENLAB,MOREPENLAB
9602,500296,NAHARSPING,NAHARSPING
9603,500300,GRASIM,GRASIM
9604,500307,NIRLON,NIRLON
9605,500337,PRIMESECU,PRIMESECU
9606,500350,RSWM,RSWM
9607,500360,RAPICUT,RAPICUT
9608,500370,SALORAINTL,SALORAINTL
9609,500335,BIRLACORPN,BIRLACORPN
9610,500388,SKPMIL,SKPMIL
9611,500403,SUNDRMFAST,SUNDRMFAST
9612,500421,TPINDIA,TPINDIA
9613,500408,TATAELXSI,TATAELXSI
9614,500463,BBOX,BBOX
9615,500547,BPCL,BPCL
9616,500777,TNPETRO,TNPETRO
9617,500575,VOLTAS,VOLTAS
9618,500655,GRWRHITECH,GRWRHITECH
9619,500680,PFIZER,PFIZER
9620,500850,INDHOTEL,INDHOTEL
9621,501111,ZGOLDINV,ZGOLDINV
9622,501242,TCIFINANCE,TCIFINANCE
9623,501270,ANTARIKSH,ANTARIKSH
9624,501301,TATAINVEST,TATAINVEST
9625,501314,PRISMX,PRISMX
9626,501421,TECHNVISN,TECHNVISN
9627,501455,GREAVESCOT,GREAVESCOT
9628,501630,ANANDPROJ,ANANDPROJ
9629,502448,ROLLT,ROLLT
9630,502865,FORBESCO,FORBESCO
9631,502901,JAMSHRI,JAMSHRI
9632,502937,KESORAMIND,KESORAMIND
9633,503101,MARATHON,MARATHON
9634,503229,SIMPLXREA,SIMPLXREA
9635,503310,SWANCORP,SWANCORP
9636,503685,MEDIAONE,MEDIAONE
9637,503641,ZODIACVEN,ZODIACVEN
9638,503696,SHRENTI,SHRENTI
9639,503772,MODWOOL,MODWOOL
9640,504240,DLTNCBL,DLTNCBL
9641,503837,SHRAJSYNQ,SHRAJSYNQ
9642,503893,ZSATYASL,ZSATYASL
9643,504084,KAYCEEI,KAYCEEI
9644,504356,ZMULTIPU,ZMULTIPU
9645,504365,RIDHISYN,RIDHISYN
9646,504380,FLOMIC,FLOMIC
9647,504879,ORIENTCER,ORIENTCER
9648,504959,STOVACQ,STOVACQ
9649,504973,CHOLAHLDNG,CHOLAHLDNG
9650,505010,AUTOAXLES,AUTOAXLES
9651,505036,ACGL,ACGL
9652,505075,SETCO,SETCO
9653,505163,ZFSTEERING,ZFSTEERING
9654,505192,SMLMAH,SMLMAH
9655,505242,DYNAMATECH,DYNAMATECH
9656,505255,GMMPFAUDLR,GMMPFAUDLR
9657,505283,KIRLPNU,KIRLPNU
9658,505400,TEXINFRA,TEXINFRA
9659,505412,WENDT,WENDT
9660,505590,SVPGLOB,SVPGLOB
9661,505693,LATIMMETAL,LATIMMETAL
9662,506109,GENESYS,GENESYS
9663,506166,APIS,APIS
9664,506197,BLISSGVS,BLISSGVS
9665,505690,BRADYM,BRADYM
9666,505712,HIMTEK,HIMTEK
9667,505720,HERCULES,HERCULES
9668,505750,JOSTS,JOSTS
9669,506022,PRAKASH,PRAKASH
9670,506146,VIVIDHA,VIVIDHA
9671,506248,AMNPLST,AMNPLST
9672,506261,MODISONLTD,MODISONLTD
9673,506365,STARSOURCE,STARSOURCE
9674,506525,KANORICHEM,KANORICHEM
9675,506543,MPAGI,MPAGI
9676,505840,JAIPAN,JAIPAN
9677,506395,COROMANDEL,COROMANDEL
9678,506405,DMCC,DMCC
9679,506530,KEMP,KEMP
9680,506605,POLYCHEM,POLYCHEM
9681,506642,SADHNANIQ,SADHNANIQ
9682,506655,SUDARSCHEM,SUDARSCHEM
9683,506690,UNICHEMLAB,UNICHEMLAB
9684,506854,TANFACIND,TANFACIND
9685,506767,ALKYLAMINE,ALKYLAMINE
9686,506852,PRIMO,PRIMO
9687,506858,GUJPETR,GUJPETR
9688,506947,ADVPETR-B,ADVPETR-B
9689,506975,RAJSPTR,RAJSPTR
9690,506981,BLUECHIPT,BLUECHIPT
9691,507300,RAVALSUGAR,RAVALSUGAR
9692,507474,KFBL,KFBL
9693,507488,GMBREW,GMBREW
9694,507598,KLRFM,KLRFM
9695,507621,MLKFOOD,MLKFOOD
9696,507645,POLSON,POLSON
9697,507315,SAKHTISUG,SAKHTISUG
9698,507514,SDBL,SDBL
9699,507813,NOL,NOL
9700,507817,WIREFABR,WIREFABR
9701,507690,ORIBEVER,ORIBEVER
9702,507852,ADDIND,ADDIND
9703,507948,KEYCORP,KEYCORP
9704,508486,HAWKINCOOK,HAWKINCOOK
9705,507917,EASTBUILD,EASTBUILD
9706,507946,KIDUJA,KIDUJA
9707,507952,SHIKHARLETR,SHIKHARLETR
9708,509220,PTL,PTL
9709,508867,NEWMKTADV,NEWMKTADV
9710,509009,AUSOMENT,AUSOMENT
9711,509024,GOLDLEG,GOLDLEG
9712,509046,TRILIANCE,TRILIANCE
9713,509887,SINNAR,SINNAR
9714,509423,SEL,SEL
9715,509760,MODRNSH,MODRNSH
9716,509835,PREMSYN,PREMSYN
9717,500016,ARUNAHTEL,ARUNAHTEL
9718,500033,FORCEMOT,FORCEMOT
9719,500041,BANARISUG,BANARISUG
9720,500052,BEPL,BEPL
9721,509048,LANCORHOL,LANCORHOL
9722,509053,BANASFN,BANASFN
9723,509152,GRPLTD,GRPLTD
9724,509162,INDAG,INDAG
9725,509557,GARFIBRES,GARFIBRES
9726,509709,INTLCONV,INTLCONV
